id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,fuente_url,tags,probabilidad_salida,prioridad,origen_refuerzo
1207,Diseño y Desarrollo de Soluciones IoT,8,Node-RED,Node-RED,Básico,Definición,"En el módulo «Diseño y Desarrollo de Soluciones IoT», ¿qué elemento se usa para node-red?",Protocolo de comunicación serial asíncrona usado entre dispositivos.,"Herramienta de programación visual basada en flujos para conectar dispositivos, APIs y servicios.",React,Arduino IDE,"Framework web ligero para crear servidores, rutas y APIs con Node.js.",B,"Herramienta de programación visual basada en flujos para conectar dispositivos, APIs y servicios.","Según el contenido del módulo, corresponde a Herramienta de programación visual basada en flujos para conectar dispositivos, APIs y servicios..",PIAD-526_CONTENIDO.pdf,https://nodered.org/,"iot,nodered",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
986,Diseño y Desarrollo de Soluciones IoT,6,Arduino,pinMode,Básico,Completar,¿Qué término técnico se asocia mejor con la siguiente idea: pinmode?,API de alto nivel usada para crear y entrenar modelos de redes neuronales.,analogRead,Función de Arduino para configurar un pin como entrada o salida.,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,Protocolo que permite direccionar y enrutar paquetes entre redes.,C,Función de Arduino para configurar un pin como entrada o salida.,El término técnico asociado es Función de Arduino para configurar un pin como entrada o salida..,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"arduino,codigo",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
953,Diseño y Desarrollo de Soluciones IoT,6,Arduino,digitalWrite,Básico,Reconocimiento,Relaciona el concepto con su función: digitalWrite,Función usada para escribir un valor HIGH o LOW en un pin digital.,analogRead,Método HTTP usado para solicitar o leer recursos.,Versión optimizada de TensorFlow para ejecutar modelos en dispositivos móviles o embebidos.,Comando que envía commits locales a un repositorio remoto.,A,Función usada para escribir un valor HIGH o LOW en un pin digital.,La relación correcta es con Función usada para escribir un valor HIGH o LOW en un pin digital..,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"arduino,codigo",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
943,Diseño y Desarrollo de Soluciones IoT,6,Arduino,digitalWrite,Avanzado,Definición,"Complete la frase: En Arduino, ______ se relaciona con digitalwrite",Función usada para escribir un valor HIGH o LOW en un pin digital.,analogRead,delay,millis,Método HTTP usado para reemplazar o actualizar un recurso completo.,A,Función usada para escribir un valor HIGH o LOW en un pin digital.,La palabra que completa la frase es Función usada para escribir un valor HIGH o LOW en un pin digital..,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"arduino,codigo",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1199,Diseño y Desarrollo de Soluciones IoT,8,Conectividad IoT,WiFi,Básico,Aplicación,Caso práctico: un estudiante necesita identificar el elemento que cumple esta función: wifi. ¿Cuál es?,Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.,UART,Método de Keras usado para entrenar o ajustar un modelo con datos.,Método HTTP usado para eliminar un recurso.,I2C,A,Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.,Corresponde a Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.: WiFi,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"iot,wifi",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1205,Diseño y Desarrollo de Soluciones IoT,8,Node-RED,Node-RED,Avanzado,Completar,"Si en un examen preguntan por node-red, ¿qué alternativa debes marcar?",Docker,Método HTTP usado para eliminar un recurso.,"Herramienta de programación visual basada en flujos para conectar dispositivos, APIs y servicios.","Raíz del error cuadrático medio, expresada en la misma unidad de la variable objetivo.",Sistema de control de versiones distribuido para registrar cambios en archivos y código.,C,"Herramienta de programación visual basada en flujos para conectar dispositivos, APIs y servicios.","La alternativa correcta es Herramienta de programación visual basada en flujos para conectar dispositivos, APIs y servicios..",PIAD-526_CONTENIDO.pdf,https://nodered.org/,"iot,nodered",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1179,Diseño y Desarrollo de Soluciones IoT,8,Conectividad IoT,NodeMCU ESP8266,Básico,Aplicación,¿Qué opción representa mejor la siguiente función o característica: nodemcu esp8266?,Placa basada en ESP8266 con conectividad WiFi integrada para proyectos IoT.,Arduino Uno,LCD 16x2,Raspberry Pi,Acelerador especializado de Google para cargas de trabajo de machine learning.,A,Placa basada en ESP8266 con conectividad WiFi integrada para proyectos IoT.,Corresponde a Placa basada en ESP8266 con conectividad WiFi integrada para proyectos IoT.: NodeMCU ESP8266,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"esp8266,wifi",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
915,Diseño y Desarrollo de Soluciones IoT,6,Arduino,Microcontrolador,Básico,Completar,Selecciona la opción que completa correctamente: «Circuito integrado programable que controla entradas y salidas en sistemas embebidos. es...»,Servidor web,Circuito integrado programable que controla entradas y salidas en sistemas embebidos.,Evento que se dispara cuando el usuario pulsa una vista o botón.,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,Hook,B,Circuito integrado programable que controla entradas y salidas en sistemas embebidos.,Circuito integrado programable que controla entradas y salidas en sistemas embebidos. se define como: Microcontrolador,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"arduino,microcontrolador",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
836,Diseño y Desarrollo de Soluciones IoT,5,Electrónica básica,Voltaje,Intermedio,Relación,¿Cuál de estos términos sería más probable como respuesta en una pregunta sobre Electrónica básica?,Librería de Python usada para crear gráficos y visualizar datos.,Layout flexible que posiciona vistas mediante restricciones entre elementos.,Frecuencia,Método HTTP usado para solicitar o leer recursos.,Diferencia de potencial eléctrico que impulsa la corriente en un circuito.,E,Diferencia de potencial eléctrico que impulsa la corriente en un circuito.,"El término más probable es Diferencia de potencial eléctrico que impulsa la corriente en un circuito., porque voltaje",PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,electronica,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
761,Diseño y Desarrollo de Soluciones IoT,5,Electrónica básica,Multímetro digital,Básico,Aplicación,¿Qué concepto se define como: «Multímetro digital»?,Librería de Python para manipulación y análisis de datos con estructuras como DataFrame.,Osciloscopio,"Instrumento para medir magnitudes eléctricas como voltaje, corriente y resistencia.",Protocolo de red de largo alcance y bajo consumo usado en soluciones IoT.,Herramienta que permite ejecutar y probar una app Android sin usar un dispositivo físico.,C,"Instrumento para medir magnitudes eléctricas como voltaje, corriente y resistencia.","La definición corresponde a Instrumento para medir magnitudes eléctricas como voltaje, corriente y resistencia..",PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,electronica,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
985,Diseño y Desarrollo de Soluciones IoT,6,Arduino,pinMode,Básico,Completar,"Si en un examen preguntan por pinmode, ¿qué alternativa debes marcar?",Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,delay,analogRead,Librería usada para validar esquemas de datos y formularios.,Función de Arduino para configurar un pin como entrada o salida.,E,Función de Arduino para configurar un pin como entrada o salida.,La alternativa correcta es Función de Arduino para configurar un pin como entrada o salida..,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"arduino,codigo",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
760,Diseño y Desarrollo de Soluciones IoT,5,Electrónica básica,Ley de Ohm,Avanzado,Completar,¿Qué opción representa mejor la siguiente función o característica: ley de ohm? (Tema: Electrónica básica),ORM para Node.js que permite trabajar con bases de datos relacionales mediante modelos.,REST,Git Flow,"Instrumento para medir magnitudes eléctricas como voltaje, corriente y resistencia.","Relación entre voltaje, corriente y resistencia: V = I × R.",E,"Relación entre voltaje, corriente y resistencia: V = I × R.","Corresponde a Relación entre voltaje, corriente y resistencia: V = I × R.: Ley de Ohm",PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"electronica,ohm",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1044,Diseño y Desarrollo de Soluciones IoT,7,Comunicación Arduino,UART,Intermedio,Definición,¿Cuál de las siguientes opciones pertenece directamente al tema «Comunicación Arduino» y cumple esta función: uart?,HTTP,API de alto nivel usada para crear y entrenar modelos de redes neuronales.,I2C,MQTT,Protocolo de comunicación serial asíncrona usado entre dispositivos.,E,Protocolo de comunicación serial asíncrona usado entre dispositivos.,Protocolo de comunicación serial asíncrona usado entre dispositivos. cumple esa función dentro de Comunicación Arduino.,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"iot,protocolos",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1248,Diseño y Desarrollo de Soluciones IoT,8,Protocolos IoT,IP,Básico,Relación,¿Cuál es la respuesta correcta si se busca identificar: ip?,Protocolo que permite direccionar y enrutar paquetes entre redes.,Función de Arduino que se ejecuta una sola vez al iniciar el programa.,Dispositivo que detecta una variable física y la convierte en una señal medible.,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,TCP,A,Protocolo que permite direccionar y enrutar paquetes entre redes.,La respuesta correcta es Protocolo que permite direccionar y enrutar paquetes entre redes..,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"iot,protocolos",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1155,Diseño y Desarrollo de Soluciones IoT,7,Sensores y actuadores,Sensor,Básico,Completar,Selecciona la opción que completa correctamente: «Dispositivo que detecta una variable física y la convierte en una señal medible. es...»,Dispositivo que detecta una variable física y la convierte en una señal medible.,Método HTTP usado para crear o enviar nuevos datos al servidor.,Protoboard,Actuador,Componente que conserva y gestiona datos relacionados con la UI.,A,Dispositivo que detecta una variable física y la convierte en una señal medible.,Dispositivo que detecta una variable física y la convierte en una señal medible. se define como: Sensor,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"iot,sensores",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1080,Diseño y Desarrollo de Soluciones IoT,7,Sensores y actuadores,Actuador,Básico,Reconocimiento,En una práctica de laboratorio se menciona: actuador. ¿Qué concepto se está usando? (Tema: Sensores y actuadores),Gateway,Dispositivo que ejecuta una acción física a partir de una señal de control.,Protocolo ligero de mensajería publish/subscribe usado frecuentemente en IoT.,Archivo JSON que describe la arquitectura y referencias de pesos de un modelo TensorFlow.js.,Cantidad de corriente eléctrica que circula por un circuito.,B,Dispositivo que ejecuta una acción física a partir de una señal de control.,Corresponde a Dispositivo que ejecuta una acción física a partir de una señal de control.: Actuador,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"iot,actuadores",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
741,Diseño y Desarrollo de Soluciones IoT,5,Electrónica básica,Ley de Ohm,Intermedio,Relación,¿Qué concepto se define como: «Ley de Ohm»?,REST,Git Flow,Ley de Moore,"Relación entre voltaje, corriente y resistencia: V = I × R.",Entorno de ejecución que permite usar JavaScript en el servidor.,D,"Relación entre voltaje, corriente y resistencia: V = I × R.","La definición corresponde a Relación entre voltaje, corriente y resistencia: V = I × R..",PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"electronica,ohm",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1198,Diseño y Desarrollo de Soluciones IoT,8,Conectividad IoT,WiFi,Básico,Completar,"¿Qué herramienta, método o concepto corresponde a esta descripción técnica: wifi?","Cuadro de diálogo que solicita confirmación, información o decisión del usuario.",UART,SPI,Método HTTP usado para reemplazar o actualizar un recurso completo.,Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.,E,Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet.,Corresponde a Tecnología inalámbrica usada para conectar dispositivos IoT a una red local o Internet..,PIAD-526_CONTENIDO.pdf,https://docs.arduino.cc/,"iot,wifi",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
3188,Diseño y Desarrollo de Soluciones IoT,5,Fundamentos IoT,IoT,Intermedio,Relación de concepto,"En el contexto de Fundamentos IoT, ¿cuál es la opción más relacionada con «IoT»?",REST,Docker,SPA,IA Generativa,IoT,E,IoT,IoT es el concepto asociado a IoT dentro de Fundamentos IoT.,PDF SENATI + fuente pública,https://docs.arduino.cc/,"iot,fundamentos",5,Alta,Currícula SENATI + documentación pública
2002,Fullstack Developer Software,12,APIs REST,REST,Intermedio,Relación,"En el tema de APIs REST, ¿cuál es la opción correcta para: rest?",Layout que organiza elementos en una sola dirección: horizontal o vertical.,JWT,Operación CRUD que modifica datos existentes.,Docker,Estilo arquitectónico para diseñar servicios web basados en recursos y métodos HTTP.,E,Estilo arquitectónico para diseñar servicios web basados en recursos y métodos HTTP.,"En APIs REST, el concepto correcto es Estilo arquitectónico para diseñar servicios web basados en recursos y métodos HTTP..",PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/,"rest,api",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1350,Fullstack Developer Software,9,Git y GitHub,Commit,Básico,Completar,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: commit?,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,Estructura condicional que ejecuta instrucciones cuando una condición es verdadera.,Formato ligero de intercambio de datos común en APIs REST.,Registro de cambios guardado en el historial de Git.,Fork,D,Registro de cambios guardado en el historial de Git.,No debe confundirse: la descripción apunta a Registro de cambios guardado en el historial de Git..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2063,Fullstack Developer Software,12,Docker,Docker,Básico,Reconocimiento,"Complete la frase: En Docker, ______ se relaciona con docker",Token firmado usado para autenticación y autorización en aplicaciones web y APIs.,Dispositivo que ejecuta una acción física a partir de una señal de control.,Plataforma para empaquetar y ejecutar aplicaciones en contenedores.,Arduino,Método usado para generar predicciones con un modelo entrenado.,C,Plataforma para empaquetar y ejecutar aplicaciones en contenedores.,La palabra que completa la frase es Plataforma para empaquetar y ejecutar aplicaciones en contenedores..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2048,Fullstack Developer Software,12,Docker,Contenedor,Intermedio,Aplicación,¿Cuál es la respuesta correcta si se busca identificar: contenedor?,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,Middleware,Técnica que reaplica commits sobre otra base para mantener un historial más lineal.,Protocolo de red de largo alcance y bajo consumo usado en soluciones IoT.,Operación CRUD que modifica datos existentes.,A,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,La respuesta correcta es Unidad aislada y portable que ejecuta una aplicación con sus dependencias..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1409,Fullstack Developer Software,9,Git y GitHub,GitHub,Avanzado,Completar,Marca la alternativa que mejor representa el concepto de Plataforma en la nube para alojar repositorios Git y colaborar en proyectos..,React Router,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,Pantalla de caracteres con 16 columnas y 2 filas usada para mostrar información.,Lenguaje de marcado usado para estructurar la interfaz de una aplicación web.,Archivo JSON que describe la arquitectura y referencias de pesos de un modelo TensorFlow.js.,B,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.: GitHub,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,github,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1545,Fullstack Developer Software,9,Git y GitHub,Repositorio,Básico,Relación,"Si en un examen preguntan por repositorio, ¿qué alternativa debes marcar?",Issue,Fork,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Rama,Pull Request,C,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,La alternativa correcta es Espacio donde se almacena el historial y archivos de un proyecto controlado por Git..,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1518,Fullstack Developer Software,9,Git y GitHub,Push,Intermedio,Aplicación,"¿Qué herramienta, método o concepto corresponde a esta descripción técnica: push?",Pull,Función usada para escribir un valor HIGH o LOW en un pin digital.,"Framework web ligero para crear servidores, rutas y APIs con Node.js.",Comando que envía commits locales a un repositorio remoto.,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.,D,Comando que envía commits locales a un repositorio remoto.,Corresponde a Comando que envía commits locales a un repositorio remoto..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1850,Fullstack Developer Software,11,React,Componente,Básico,Reconocimiento,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: componente?,Hook,Repositorio,Sensor usado comúnmente para medir temperatura y humedad ambiental.,Endpoint,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,E,Bloque reutilizable de interfaz en React que puede recibir props y manejar estado.,No debe confundirse: la descripción apunta a Bloque reutilizable de interfaz en React que puede recibir props y manejar estado..,PIAD-527_CONTENIDO (1).pdf,https://react.dev/learn/your-first-component,react,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1504,Fullstack Developer Software,9,Git y GitHub,Push,Básico,Completar,¿Cuál de las siguientes opciones pertenece directamente al tema «Git y GitHub» y cumple esta función: push?,Pull,Librería que facilita el manejo de formularios en React.,Comando que envía commits locales a un repositorio remoto.,Plataforma para empaquetar y ejecutar aplicaciones en contenedores.,Estilo arquitectónico para diseñar servicios web basados en recursos y métodos HTTP.,C,Comando que envía commits locales a un repositorio remoto.,Comando que envía commits locales a un repositorio remoto. cumple esa función dentro de Git y GitHub.,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1517,Fullstack Developer Software,9,Git y GitHub,Push,Básico,Completar,"Si estás resolviendo un test de opción múltiple y la pista es «Push», ¿cuál eliges?",Commit,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,Método llamado cuando la Activity pierde el foco parcialmente.,Comando que envía commits locales a un repositorio remoto.,"Cuadro de diálogo que solicita confirmación, información o decisión del usuario.",D,Comando que envía commits locales a un repositorio remoto.,La pista apunta a Comando que envía commits locales a un repositorio remoto..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
2107,Fullstack Developer Software,12,Docker,Imagen,Avanzado,Aplicación,"En el módulo «Fullstack Developer Software», ¿qué elemento se usa para imagen?",Plantilla inmutable usada para crear contenedores Docker.,Protocolo de servicios web basado en XML y reglas estrictas de mensajería.,Red,Commit,Procesador gráfico usado para acelerar cálculos paralelos en entrenamiento de redes neuronales.,A,Plantilla inmutable usada para crear contenedores Docker.,"Según el contenido del módulo, corresponde a Plantilla inmutable usada para crear contenedores Docker..",PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1416,Fullstack Developer Software,9,Git y GitHub,GitHub,Básico,Definición,¿Cuál de estos términos sería más probable como respuesta en una pregunta sobre Git y GitHub?,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,React Router,"Herramienta para automatizar flujos de trabajo como pruebas, integración continua y despliegue.",Método HTTP usado para crear o enviar nuevos datos al servidor.,Biblioteca para visión por computadora y procesamiento de imágenes.,A,Plataforma en la nube para alojar repositorios Git y colaborar en proyectos.,"El término más probable es Plataforma en la nube para alojar repositorios Git y colaborar en proyectos., porque github",PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,github,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1901,Fullstack Developer Software,11,React,SPA,Intermedio,Aplicación,¿Qué concepto se define como: «SPA»?,API REST,Dispositivo que ejecuta una acción física a partir de una señal de control.,Aplicación web de página única que actualiza vistas sin recargar toda la página.,SSR,ORM,C,Aplicación web de página única que actualiza vistas sin recargar toda la página.,La definición corresponde a Aplicación web de página única que actualiza vistas sin recargar toda la página..,PIAD-527_CONTENIDO (1).pdf,https://react.dev/,"react,spa",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
3064,Fullstack Developer Software,9,Git,pull,Básico,Definición,¿Qué concepto corresponde a la siguiente definición: «Comando que obtiene cambios del remoto y los integra en la rama local.»?,status,fork,push,init,pull,E,pull,La definición descrita corresponde a pull. Este tema está alineado con Git del módulo.,PDF SENATI + fuente pública,https://www.senati.edu.pe/especialidades/tecnologias-de-la-informacion/ingenieria-de-software-con-inteligencia-artificial,"git,pull",5,Alta,Currícula SENATI + documentación pública
2045,Fullstack Developer Software,12,Docker,Contenedor,Básico,Reconocimiento,"Si en un examen preguntan por contenedor, ¿qué alternativa debes marcar?",Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,Dockerfile,Método llamado cuando la Activity pierde el foco parcialmente.,Imagen,Comando que trae cambios del repositorio remoto y los integra localmente.,A,Unidad aislada y portable que ejecuta una aplicación con sus dependencias.,La alternativa correcta es Unidad aislada y portable que ejecuta una aplicación con sus dependencias..,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1390,Fullstack Developer Software,9,Git y GitHub,Git,Intermedio,Completar,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: git?,MySQL,Protocolo de transporte orientado a conexión que garantiza entrega ordenada de datos.,"Instrumento para medir magnitudes eléctricas como voltaje, corriente y resistencia.",Sistema de control de versiones distribuido para registrar cambios en archivos y código.,"Estructura tabular de Pandas con filas, columnas e índices etiquetados.",D,Sistema de control de versiones distribuido para registrar cambios en archivos y código.,No debe confundirse: la descripción apunta a Sistema de control de versiones distribuido para registrar cambios en archivos y código..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1555,Fullstack Developer Software,9,Git y GitHub,Repositorio,Intermedio,Aplicación,Selecciona la opción que completa correctamente: «Espacio donde se almacena el historial y archivos de un proyecto controlado por Git. es...»,Issue,Archivo JSON que describe la arquitectura y referencias de pesos de un modelo TensorFlow.js.,Rama,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Librería de Python para manipulación y análisis de datos con estructuras como DataFrame.,D,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git. se define como: Repositorio,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1836,Fullstack Developer Software,11,Formularios React,Yup,Intermedio,Reconocimiento,¿Cuál de estos términos sería más probable como respuesta en una pregunta sobre Formularios React?,Base de datos relacional ligera embebida en Android para almacenamiento local.,Formik,Librería usada para validar esquemas de datos y formularios.,Procesador gráfico usado para acelerar cálculos paralelos en entrenamiento de redes neuronales.,Express,C,Librería usada para validar esquemas de datos y formularios.,"El término más probable es Librería usada para validar esquemas de datos y formularios., porque yup",PIAD-527_CONTENIDO (1).pdf,https://github.com/jquense/yup,"react,forms",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1560,Fullstack Developer Software,9,Git y GitHub,Repositorio,Básico,Completar,¿Qué opción representa mejor la siguiente función o característica: repositorio? (Tema: Git y GitHub),Ejecución de predicciones del modelo directamente dentro del navegador del usuario.,Formato ligero de intercambio de datos común en APIs REST.,Rama,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Técnica que reaplica commits sobre otra base para mantener un historial más lineal.,D,Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.,Corresponde a Espacio donde se almacena el historial y archivos de un proyecto controlado por Git.: Repositorio,PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1814,Fullstack Developer Software,11,Formularios React,Formik,Básico,Reconocimiento,¿Qué alternativa describe correctamente un elemento de Formularios React: formik?,Sequelize,Comando que trae cambios del repositorio remoto y los integra localmente.,Librería que facilita el manejo de formularios en React.,Yup,JWT,C,Librería que facilita el manejo de formularios en React.,Esa descripción corresponde a Librería que facilita el manejo de formularios en React..,PIAD-527_CONTENIDO (1).pdf,https://formik.org/,"react,forms",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1424,Fullstack Developer Software,9,Git y GitHub,Issue,Intermedio,Definición,¿Cuál de las siguientes opciones pertenece directamente al tema «Git y GitHub» y cumple esta función: issue?,Merge,Librería para serializar y deserializar objetos Java/Kotlin desde y hacia JSON.,Pull Request,Parte reutilizable de la interfaz o comportamiento dentro de una Activity.,"Elemento usado para reportar tareas, errores o mejoras en un proyecto colaborativo.",E,"Elemento usado para reportar tareas, errores o mejoras en un proyecto colaborativo.","Elemento usado para reportar tareas, errores o mejoras en un proyecto colaborativo. cumple esa función dentro de Git y GitHub.",PIAD-527_CONTENIDO (1).pdf,https://docs.github.com/,github,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
3114,Fullstack Developer Software,12,API REST,POST,Intermedio,Caso práctico,Un estudiante debe aplicar POST en un proyecto de API REST. ¿Qué alternativa debería reconocer como respuesta técnica principal?,OPTIONS,GET,PUT,DELETE,POST,E,POST,La respuesta técnica principal para el caso es POST. Refuerza un tema frecuente en evaluaciones de opción múltiple.,PDF SENATI + fuente pública,https://expressjs.com/en/,"rest,post",5,Alta,Currícula SENATI + documentación pública
2109,Fullstack Developer Software,12,Docker,Imagen,Avanzado,Reconocimiento,Marca la alternativa que mejor representa el concepto de Plantilla inmutable usada para crear contenedores Docker..,Tipo de ML que busca patrones en datos sin etiquetas.,Volumen,Plantilla inmutable usada para crear contenedores Docker.,Contenedor,Ataque que inyecta scripts maliciosos en páginas vistas por otros usuarios.,C,Plantilla inmutable usada para crear contenedores Docker.,Plantilla inmutable usada para crear contenedores Docker.: Imagen,PIAD-527_CONTENIDO (1).pdf,https://docs.docker.com/,docker,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1450,Fullstack Developer Software,9,Git y GitHub,Merge,Básico,Reconocimiento,¿Cuál opción NO debe confundirse con otros términos cuando la pregunta describe: merge?,Pull,Acción que integra cambios de una rama en otra.,Librería que permite ejecutar modelos de machine learning en JavaScript y navegador.,Función intermedia que procesa solicitudes y respuestas en Express antes de llegar al controlador final.,Método HTTP usado para solicitar o leer recursos.,B,Acción que integra cambios de una rama en otra.,No debe confundirse: la descripción apunta a Acción que integra cambios de una rama en otra..,PIAD-527_CONTENIDO (1).pdf,https://git-scm.com/doc,git,5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
1689,Fullstack Developer Software,10,Backend seguridad,CORS,Intermedio,Relación,Marca la alternativa que mejor representa el concepto de Mecanismo que controla solicitudes HTTP entre orígenes diferentes..,CRUD,CSRF,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.,Archivo con instrucciones para construir una imagen Docker.,Librería que facilita el manejo de formularios en React.,C,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.,Mecanismo que controla solicitudes HTTP entre orígenes diferentes.: CORS,PIAD-527_CONTENIDO (1).pdf,https://expressjs.com/en/resources/middleware/cors.html,"cors,security",5,Alta,Banco inicial filtrado por temas de currícula y patrones de test
