id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
600166,Fullstack Developer Software,,Formularios,Gestión,Intermedio,Caso breve,"En una evaluación sobre Formularios, ¿qué respuesta corresponde a gestión?",Formik,Node.js,Pull Request,Ruta,merge,A,Formik,Formik simplifica manejo y validación de formularios.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Formularios, Gestión, Formik",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600165,Fullstack Developer Software,,Formularios,No controlado,Intermedio,Repaso conceptual,¿Cuál es la opción más adecuada para el caso: Formulario cuyo valor se obtiene directamente del DOM?,Code Review,Bootstrap,Formulario no controlado,Repositorio,useState,C,Formulario no controlado,El formulario no controlado no depende totalmente del estado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Formularios, No controlado, Formulario no controlado",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900021,Fullstack Developer Software,,Formularios React,event.target.value,Básico,Pregunta probable de examen,¿Cómo se obtiene el valor escrito en un input dentro de un evento React?,Ruta,event.target.value,Express.js,Pull Request,useState,B,event.target.value,event.target.value contiene el valor actual del campo que disparó el evento.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Formularios React, event.target.value, event.target.value",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600156,Fullstack Developer Software,,Frontend,Biblioteca,Básico,Caso breve,¿Qué opción usarías en backend/frontend para biblioteca JavaScript para construir interfaces con componentes?,useState,React,CRUD,JSX,Migración,B,React,React crea interfaces mediante componentes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Biblioteca, React",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600157,Fullstack Developer Software,,Frontend,Build,Básico,Función o uso,"Repaso: en Frontend, ¿qué opción se asocia con build?",Ruta,Vite,Issue,Formik,Git Flow,B,Vite,Vite acelera desarrollo y empaquetado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Build, Vite",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600180,Fullstack Developer Software,,Frontend,Estilos,Intermedio,Repaso conceptual,"En desarrollo fullstack, ¿qué opción permite framework CSS usado para diseñar interfaces responsivas?",Modelo,Code Review,Issue,Virtualización,Bootstrap,E,Bootstrap,Bootstrap proporciona componentes y estilos predefinidos.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Estilos, Bootstrap",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600155,Fullstack Developer Software,,Frontend,SPA,Básico,Repaso conceptual,"Para gestionar un proyecto web, ¿qué alternativa corresponde a sPA?",SPA,Virtualización,GET,npm,merge,A,SPA,Una SPA mejora navegación cargando una sola página base.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, SPA, SPA",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600158,Fullstack Developer Software,,Frontend,Sintaxis,Básico,Identificación,¿Qué concepto se usa para sintaxis que permite escribir estructura visual dentro de JavaScript?,GitHub Projects,Sequelize,REST,Rama,JSX,E,JSX,JSX combina JavaScript con marcado tipo HTML.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Frontend, Sintaxis, JSX",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600141,Fullstack Developer Software,,Gestión,Proyecto,Básico,Caso breve,"En desarrollo fullstack, ¿qué opción permite herramienta de GitHub para organizar tareas y tableros?",JWT,GitHub Projects,Conflicto,JSON,pull,B,GitHub Projects,GitHub Projects ayuda a gestionar trabajo.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Gestión, Proyecto, GitHub Projects",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600137,Fullstack Developer Software,,Gestión,Tareas,Básico,Función o uso,"Dentro de Gestión, ¿qué alternativa se relaciona con tareas?",XSS,Vite,JWT,pull,Issue,E,Issue,Issues organizan problemas y pendientes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Gestión, Tareas, Issue",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600173,Fullstack Developer Software,,HTTP,DELETE,Intermedio,Identificación,"Para una tarea de HTTP, ¿qué opción describe mejor método HTTP usado para eliminar un recurso?",JSX,GET,DELETE,Vite,GitHub Projects,C,DELETE,DELETE elimina recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, DELETE, DELETE",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600170,Fullstack Developer Software,,HTTP,GET,Intermedio,Repaso conceptual,"En un proyecto web fullstack, necesitas método HTTP usado para obtener datos. ¿Qué opción corresponde?",GET,pull,Migración,DELETE,Git,A,GET,GET consulta recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, GET, GET",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600171,Fullstack Developer Software,,HTTP,POST,Intermedio,Caso breve,"Para reforzar HTTP, identifica la opción correcta sobre pOST.",SQL Injection,Issue,POST,Git,React,C,POST,POST envía información.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, POST, POST",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600172,Fullstack Developer Software,,HTTP,PUT,Intermedio,Función o uso,¿Cuál alternativa identifica correctamente la función de pUT?,SPA,GitHub,Formik,Git,PUT,E,PUT,PUT reemplaza o actualiza recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, HTTP, PUT, PUT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600179,Fullstack Developer Software,,Infraestructura,Virtualización,Intermedio,Aplicación directa,"En una evaluación sobre Infraestructura, ¿qué respuesta corresponde a virtualización?",JWT,JSON,Virtualización,Contenedor,Formulario no controlado,C,Virtualización,La virtualización abstrae recursos de hardware.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Infraestructura, Virtualización, Virtualización",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900022,Fullstack Developer Software,,Node.js y APIs,express,Básico,Pregunta probable de examen,¿Qué framework de Node.js se usa comúnmente para crear APIs REST?,MySQL,express,Fork,Pull Request,Autenticación,B,express,"Express simplifica rutas, middlewares y respuestas HTTP.",Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, Node.js y APIs, express, express",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600148,Fullstack Developer Software,,ORM,Base de datos,Básico,Identificación,"Si te piden reconocer base de datos dentro de ORM, ¿cuál es la respuesta correcta?",Ruta dinámica,Repositorio,SQL Injection,commit,Sequelize,E,Sequelize,Sequelize mapea tablas a modelos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, ORM, Base de datos, Sequelize",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600149,Fullstack Developer Software,,ORM,Definición,Básico,Aplicación directa,¿Qué opción cumple esta función: Técnica que permite manipular tablas como objetos?,Code Review,ORM,Componente,Migración,SQL Injection,B,ORM,ORM conecta programación orientada a objetos con bases de datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, ORM, Definición, ORM",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600143,Fullstack Developer Software,,Paquetes,Gestor,Básico,Identificación,Repaso rápido: ¿qué alternativa permite gestor de paquetes usado en proyectos Node.js?,Migración,push,Componente,Conflicto,npm,E,npm,npm instala dependencias y ejecuta scripts.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Paquetes, Gestor, npm",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600127,Fullstack Developer Software,,Ramas,Branch,Básico,Función o uso,"En una evaluación sobre Ramas, ¿qué respuesta corresponde a branch?",Autenticación,Git,Rama,GitHub Actions,GitHub Projects,C,Rama,Una rama permite trabajar cambios sin afectar la principal.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Ramas, Branch, Rama",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600134,Fullstack Developer Software,,Ramas,Reescribir,Básico,Aplicación directa,"Para una tarea de Ramas, ¿qué opción describe mejor operación que reaplica commits sobre otra base?",push,rebase,useEffect,Controlador,Fork,B,rebase,rebase reorganiza el historial.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Ramas, Reescribir, rebase",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600133,Fullstack Developer Software,,Ramas,Unir,Básico,Identificación,¿Cuál alternativa identifica correctamente la función de unir?,merge,GitHub Actions,REST,Ruta dinámica,DELETE,A,merge,merge une historias de ramas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Ramas, Unir, merge",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600161,Fullstack Developer Software,,React,Efectos,Intermedio,Caso breve,"Si te piden reconocer efectos dentro de React, ¿cuál es la respuesta correcta?",XSS,PUT,Controlador,useEffect,DELETE,D,useEffect,useEffect ejecuta código ante cambios o al montar.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Efectos, useEffect",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600160,Fullstack Developer Software,,React,Estado,Intermedio,Repaso conceptual,"Repaso: en React, ¿qué opción se asocia con estado?",npm,Ruta,useState,Controlador,Bootstrap,C,useState,useState guarda y actualiza valores de estado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Estado, useState",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600163,Fullstack Developer Software,,React,Parámetros,Intermedio,Identificación,"Dentro de React, ¿qué alternativa se relaciona con parámetros?",MySQL,GitHub Actions,npm,Ruta dinámica,React,D,Ruta dinámica,Una ruta dinámica acepta parámetros variables.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Parámetros, Ruta dinámica",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600162,Fullstack Developer Software,,React,Rutas,Intermedio,Función o uso,¿Qué opción cumple esta función: Librería usada para manejar navegación en aplicaciones React?,Componente,Express.js,JSON,React Router,Node.js,D,React Router,React Router gestiona rutas del frontend.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Rutas, React Router",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600159,Fullstack Developer Software,,React,Unidad,Intermedio,Aplicación directa,¿Cuál alternativa identifica correctamente la función de unidad?,React Router,NoSQL,POST,DELETE,Componente,E,Componente,Los componentes dividen la UI en piezas reutilizables.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Unidad, Componente",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
900019,Fullstack Developer Software,,React,package.json,Básico,Pregunta probable de examen,"¿Qué archivo contiene dependencias, scripts y configuración principal de un proyecto React?",package.json,REST,event.target.value,Repositorio,docker build,A,package.json,"package.json registra dependencias, versiones y comandos del proyecto.",Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, React, package.json, package.json",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
900020,Fullstack Developer Software,,React Router,Link,Básico,Pregunta probable de examen,¿Qué componente permite navegar entre rutas sin recargar la página en React?,useState,Docker,commit,<Link>,React Router,D,<Link>,Link permite navegación interna manteniendo el comportamiento de SPA.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, React Router, Link, <Link>",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
600131,Fullstack Developer Software,,Remoto,Subir,Básico,Caso breve,"En un proyecto web fullstack, necesitas comando que envía commits al repositorio remoto. ¿Qué opción corresponde?",SSH keys,push,Sequelize,CRUD,Formulario controlado,B,push,push sube cambios a GitHub u otro remoto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Remoto, Subir, push",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600132,Fullstack Developer Software,,Remoto,Traer,Básico,Función o uso,"Para reforzar Remoto, identifica la opción correcta sobre traer.",Ruta dinámica,PUT,Sequelize,JWT,pull,E,pull,pull trae cambios del repositorio remoto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Remoto, Traer, pull",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600126,Fullstack Developer Software,,Repositorio,Proyecto,Básico,Caso breve,¿Cuál es la opción más adecuada para el caso: Espacio donde se almacenan archivos y el historial de un proyecto?,commit,Yup,push,Repositorio,Migración,D,Repositorio,Un repositorio contiene código e historial.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Repositorio, Proyecto, Repositorio",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600138,Fullstack Developer Software,,Revisión,Código,Básico,Identificación,"Al trabajar con un proyecto web fullstack, ¿qué elegirías para proceso de revisar cambios antes de aprobarlos?",Express.js,Code Review,NoSQL,POST,REST,B,Code Review,Code Review mejora calidad y detecta errores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Revisión, Código, Code Review",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600139,Fullstack Developer Software,,Seguridad,Acceso,Básico,Aplicación directa,"Repaso: en Seguridad, ¿qué opción se asocia con acceso?",React Router,SSH keys,Issue,Fork,PUT,B,SSH keys,Las llaves SSH permiten acceso seguro sin contraseña.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Acceso, SSH keys",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600152,Fullstack Developer Software,,Seguridad,Origen,Básico,Función o uso,¿Cuál es la opción más adecuada para el caso: Política que controla qué dominios pueden acceder a una API?,GitHub Projects,Autorización,useState,Rama,CORS,E,CORS,CORS restringe solicitudes entre orígenes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Origen, CORS",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600153,Fullstack Developer Software,,Seguridad,SQL,Básico,Identificación,"Para reforzar Seguridad, identifica la opción correcta sobre sQL.",useState,React,SQL Injection,Rama,Middleware,C,SQL Injection,SQL Injection explota consultas inseguras.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, SQL, SQL Injection",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600154,Fullstack Developer Software,,Seguridad,Script,Básico,Aplicación directa,"En desarrollo fullstack, ¿qué opción permite ataque que inyecta scripts maliciosos en una página?",XSS,npm,Migración,Sequelize,merge,A,XSS,XSS ejecuta scripts no confiables en el navegador.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Script, XSS",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600151,Fullstack Developer Software,,Seguridad,Token,Básico,Caso breve,"Al trabajar con un proyecto web fullstack, ¿qué elegirías para mecanismo de autenticación basado en tokens?",SSH keys,Endpoint,merge,npm,JWT,E,JWT,JWT transporta información segura de autenticación.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Token, JWT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600146,Fullstack Developer Software,,Servidor,Intermedio,Básico,Caso breve,Repaso rápido: ¿qué alternativa permite función que se ejecuta entre la petición y la respuesta?,Endpoint,Pull Request,Autenticación,Middleware,GitHub Projects,D,Middleware,Middleware procesa solicitudes antes de responder.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Servidor, Intermedio, Middleware",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600145,Fullstack Developer Software,,Servidor,Ruta,Básico,Repaso conceptual,¿Qué concepto se usa para dirección o endpoint que responde a una petición?,Docker,Componente,Ruta,Code Review,ORM,C,Ruta,Una ruta define cómo responde el servidor.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Servidor, Ruta, Ruta",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600167,Fullstack Developer Software,,Validación,Esquemas,Intermedio,Función o uso,Repaso rápido: ¿qué alternativa permite librería usada para validar datos mediante esquemas?,SPA,Autorización,Componente,Yup,Formulario no controlado,D,Yup,Yup valida datos con reglas declarativas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Validación, Esquemas, Yup",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600093,Soluciones IoT,,Actuadores,Definición,Básico,Identificación,¿Qué elemento de hardware se usa para dispositivo que realiza una acción física en el entorno?,Electrónica digital,Amperaje,LCD 16x2,Entrada digital,Actuador,E,Actuador,Un actuador ejecuta una acción.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Actuadores, Definición, Actuador",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600095,Soluciones IoT,,Actuadores,Relé,Básico,Repaso conceptual,"Para una tarea de Actuadores, ¿qué opción describe mejor interruptor eléctrico controlado por una señal de baja potencia?",loop(),Resistencia fija,Resistencia,Relé,Salida digital,D,Relé,El relé permite controlar cargas mayores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Actuadores, Relé, Relé",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600122,Soluciones IoT,,Arduino,analogRead,Intermedio,Función o uso,Repaso rápido: ¿qué alternativa permite función usada para leer valores analógicos?,Actuador,Arduino,Tipos de datos,WiFi,analogRead(),E,analogRead(),analogRead() captura valores de una entrada analógica.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Arduino, analogRead, analogRead()",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600121,Soluciones IoT,,Arduino,digitalWrite,Intermedio,Caso breve,"Para una tarea de Arduino, ¿qué opción describe mejor función usada para escribir un valor digital en un pin?",loop(),Arduino,Simulador online,digitalWrite(),Display de 7 segmentos,D,digitalWrite(),digitalWrite() activa o desactiva una salida digital.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Arduino, digitalWrite, digitalWrite()",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600119,Soluciones IoT,,Arduino,loop,Intermedio,Aplicación directa,¿Qué función o comando se usa para función que se repite continuamente durante la ejecución?,Broker MQTT,loop(),Microcontrolador,WiFi,Arduino,B,loop(),loop() contiene el comportamiento repetitivo del programa.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Arduino, loop, loop()",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600120,Soluciones IoT,,Arduino,pinMode,Intermedio,Repaso conceptual,¿Cuál alternativa identifica correctamente la función de pinMode?,digitalWrite(),Entrada analógica,pinMode(),Broker MQTT,Display de 7 segmentos,C,pinMode(),pinMode() define el modo de trabajo de un pin.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Arduino, pinMode, pinMode()",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600118,Soluciones IoT,,Arduino,setup,Intermedio,Identificación,"Repaso: en Arduino, ¿qué opción se asocia con setup?",Entrada analógica,digitalWrite(),setup(),WiFi,Sensor DHT,C,setup(),setup() inicializa configuraciones en Arduino.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Arduino, setup, setup()",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600075,Soluciones IoT,,Componentes,Display,Básico,Repaso conceptual,"En una evaluación sobre Componentes, ¿qué respuesta corresponde a display?",Hardware libre,OLED,Display de 7 segmentos,Función,Bajo consumo,C,Display de 7 segmentos,Muestra dígitos mediante siete segmentos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Display, Display de 7 segmentos",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600074,Soluciones IoT,,Componentes,Luz,Básico,Aplicación directa,¿Cuál es la opción más adecuada para el caso: Diodo que emite luz al conducir corriente?,Voltaje,I2C,Sistema embebido,LED,HTTP,D,LED,El LED convierte energía eléctrica en luz.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Luz, LED",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600072,Soluciones IoT,,Componentes,Resistencia,Básico,Función o uso,"Dentro de Componentes, ¿qué alternativa se relaciona con resistencia?",LCD 16x2,Multímetro,Resistencia fija,Broker MQTT,Python,C,Resistencia fija,La resistencia fija limita corriente con valor estable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Resistencia, Resistencia fija",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600073,Soluciones IoT,,Componentes,Variable,Básico,Identificación,"Repaso: en Componentes, ¿qué opción se asocia con variable?",Potenciómetro,analogRead(),Actuador,Sistema embebido,Protoboard,A,Potenciómetro,Un potenciómetro es una resistencia variable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Variable, Potenciómetro",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600123,Soluciones IoT,,Comunicación,Broker,Intermedio,Identificación,¿Qué opción cumple esta función: Servidor intermediario que recibe y distribuye mensajes MQTT?,Comunicación paralela,Ley de Ohm,Broker MQTT,Protoboard,Bajo consumo,C,Broker MQTT,El broker coordina publicación y suscripción en MQTT.,PIAD SENATI + temario validado,Media,Media,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, Broker, Broker MQTT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600099,Soluciones IoT,,Comunicación,I2C,Intermedio,Aplicación directa,"Al trabajar con un proyecto IoT, ¿qué elegirías para bus de comunicación que usa líneas SDA y SCL?",Entrada digital,LCD 16x2,Electrónica analógica,I2C,MQTT,D,I2C,I2C conecta múltiples dispositivos con pocas líneas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, I2C, I2C",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600081,Soluciones IoT,,Comunicación,Paralela,Básico,Caso breve,¿Cuál alternativa identifica correctamente la función de paralela?,Raspberry Pi,Comunicación paralela,Sistema embebido,Tipos de datos,LED,B,Comunicación paralela,La comunicación paralela transmite varios bits simultáneamente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, Paralela, Comunicación paralela",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600080,Soluciones IoT,,Comunicación,Serial,Básico,Repaso conceptual,Repaso rápido: ¿qué alternativa permite transmisión de datos bit a bit por un canal?,Resistencia fija,OLED,Sensor,Comunicación serial,Seguridad IoT,D,Comunicación serial,La comunicación serial envía datos secuencialmente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, Serial, Comunicación serial",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
600098,Soluciones IoT,,Comunicación,UART,Básico,Identificación,"Dentro de Comunicación, ¿qué alternativa se relaciona con uART?",Resistencia,Bucle,Resistencia fija,UART,Entrada digital,D,UART,UART permite comunicación serial entre dispositivos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, UART, UART",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
