id,modulo,semana,tema,subtema,nivel,tipo_pregunta,pregunta,opcion_a,opcion_b,opcion_c,opcion_d,opcion_e,respuesta_correcta,respuesta_texto,explicacion,fuente_base,probabilidad_salida,prioridad,origen_refuerzo,tags,validado,criterio_depuracion
500136,Fullstack Developer Software,,React,Unidad,Intermedio,Caso breve,¿Qué opción cumple esta función: Parte reutilizable de una interfaz React?,DELETE,Issue,GitHub Projects,Rama,Componente,E,Componente,Los componentes dividen la UI en piezas reutilizables.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, React, Unidad, Componente",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
800020,Fullstack Developer Software,,React,package.json,Básico,Pregunta probable de examen,"¿Qué archivo contiene dependencias, scripts y configuración principal de un proyecto React?",package.json,rebase,Bootstrap,Componente,Node.js,A,package.json,"package.json registra dependencias, versiones y comandos del proyecto.",Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, React, package.json, package.json",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
800021,Fullstack Developer Software,,React Router,Link,Básico,Pregunta probable de examen,¿Qué componente permite navegar entre rutas sin recargar la página en React?,<Link>,REST,GitHub Projects,npm,POST,A,<Link>,Link permite navegación interna manteniendo el comportamiento de SPA.,Preguntas probables aportadas + PIAD SENATI,Muy alta,Alta,Agregado por coincidencia con exámenes probables; sin repetir conceptos existentes,"Fullstack Developer Software, React Router, Link, <Link>",SI,Agregado solo si no repetía un concepto/respuesta ya presente en el módulo.
500108,Fullstack Developer Software,,Remoto,Subir,Básico,Identificación,"Para una tarea de Remoto, ¿qué opción describe mejor comando que envía commits al repositorio remoto?",React,SQL Injection,GET,push,Formik,D,push,push sube cambios a GitHub u otro remoto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Remoto, Subir, push",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500109,Fullstack Developer Software,,Remoto,Traer,Básico,Aplicación directa,"Si te piden reconocer traer dentro de Remoto, ¿cuál es la respuesta correcta?",Migración,Express.js,SOAP,GitHub Actions,pull,E,pull,pull trae cambios del repositorio remoto.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Remoto, Traer, pull",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500103,Fullstack Developer Software,,Repositorio,Proyecto,Básico,Identificación,"Para gestionar un proyecto web, ¿qué alternativa corresponde a proyecto?",Repositorio,Node.js,Docker,POST,React Router,A,Repositorio,Un repositorio contiene código e historial.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Repositorio, Proyecto, Repositorio",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500115,Fullstack Developer Software,,Revisión,Código,Básico,Pregunta probable,"En desarrollo fullstack, ¿qué opción permite proceso de revisar cambios antes de aprobarlos?",commit,Code Review,Bootstrap,useEffect,Git,B,Code Review,Code Review mejora calidad y detecta errores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Revisión, Código, Code Review",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500116,Fullstack Developer Software,,Seguridad,Acceso,Básico,Caso breve,"Para gestionar un proyecto web, ¿qué alternativa corresponde a acceso?",Conflicto,SSH keys,Middleware,Rama,CRUD,B,SSH keys,Las llaves SSH permiten acceso seguro sin contraseña.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Acceso, SSH keys",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500129,Fullstack Developer Software,,Seguridad,Origen,Básico,Aplicación directa,"Para gestionar un proyecto web, ¿qué alternativa corresponde a origen?",Contenedor,CRUD,REST,Code Review,CORS,E,CORS,CORS restringe solicitudes entre orígenes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Origen, CORS",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500130,Fullstack Developer Software,,Seguridad,SQL,Básico,Pregunta probable,¿Qué opción usarías en backend/frontend para ataque que inserta código SQL malicioso en una consulta?,DELETE,useEffect,Repositorio,SQL Injection,Conflicto,D,SQL Injection,SQL Injection explota consultas inseguras.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, SQL, SQL Injection",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500131,Fullstack Developer Software,,Seguridad,Script,Básico,Caso breve,"En un proyecto web fullstack, necesitas ataque que inyecta scripts maliciosos en una página. ¿Qué opción corresponde?",XSS,Formulario no controlado,JWT,React Router,Docker,A,XSS,XSS ejecuta scripts no confiables en el navegador.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Script, XSS",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500128,Fullstack Developer Software,,Seguridad,Token,Básico,Identificación,"En desarrollo fullstack, ¿qué opción permite mecanismo de autenticación basado en tokens?",Repositorio,CORS,Ruta dinámica,JWT,Endpoint,D,JWT,JWT transporta información segura de autenticación.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Seguridad, Token, JWT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500123,Fullstack Developer Software,,Servidor,Intermedio,Básico,Identificación,¿Qué opción cumple esta función: Función que se ejecuta entre la petición y la respuesta?,Node.js,Middleware,SOAP,GET,Bootstrap,B,Middleware,Middleware procesa solicitudes antes de responder.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Servidor, Intermedio, Middleware",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500122,Fullstack Developer Software,,Servidor,Ruta,Básico,Función o uso,"Si te piden reconocer ruta dentro de Servidor, ¿cuál es la respuesta correcta?",Ruta,SOAP,SPA,SQL Injection,Ruta dinámica,A,Ruta,Una ruta define cómo responde el servidor.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Servidor, Ruta, Ruta",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500144,Fullstack Developer Software,,Validación,Esquemas,Intermedio,Aplicación directa,"En un proyecto web fullstack, necesitas librería usada para validar datos mediante esquemas. ¿Qué opción corresponde?",JSX,Middleware,XSS,Ruta,Yup,E,Yup,Yup valida datos con reglas declarativas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Fullstack Developer Software, Validación, Esquemas, Yup",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500080,Soluciones IoT,,Actuadores,Definición,Básico,Pregunta probable,¿Qué elemento de hardware se usa para dispositivo que realiza una acción física en el entorno?,Resistencia fija,Raspberry Pi OS,Telemetría,Sensor DHT,Actuador,E,Actuador,Un actuador ejecuta una acción.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Actuadores, Definición, Actuador",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500082,Soluciones IoT,,Actuadores,Relé,Básico,Función o uso,"Para una tarea de Actuadores, ¿qué opción describe mejor interruptor eléctrico controlado por una señal de baja potencia?",Hardware libre,LAN,Relé,WiFi,setup(),C,Relé,El relé permite controlar cargas mayores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Actuadores, Relé, Relé",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500062,Soluciones IoT,,Componentes,Display,Básico,Función o uso,"En una evaluación sobre Componentes, ¿qué respuesta corresponde a display?",Bajo consumo,PWM,Bucle,Display de 7 segmentos,Raspberry Pi,D,Display de 7 segmentos,Muestra dígitos mediante siete segmentos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Display, Display de 7 segmentos",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500061,Soluciones IoT,,Componentes,Luz,Básico,Caso breve,¿Cuál es la opción más adecuada para el caso: Diodo que emite luz al conducir corriente?,Electrónica analógica,LED,Entrada digital,pinMode(),loop(),B,LED,El LED convierte energía eléctrica en luz.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Luz, LED",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500059,Soluciones IoT,,Componentes,Resistencia,Básico,Aplicación directa,"Dentro de Componentes, ¿qué alternativa se relaciona con resistencia?",Resistencia fija,Display de 7 segmentos,Comunicación serial,Telemetría,pinMode(),A,Resistencia fija,La resistencia fija limita corriente con valor estable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Resistencia, Resistencia fija",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500060,Soluciones IoT,,Componentes,Variable,Básico,Pregunta probable,"Al trabajar con un proyecto IoT, ¿qué elegirías para componente cuya resistencia puede modificarse?",Potenciómetro,Salida digital,Cloud IoT,Bajo consumo,Condicional,A,Potenciómetro,Un potenciómetro es una resistencia variable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Componentes, Variable, Potenciómetro",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500086,Soluciones IoT,,Comunicación,I2C,Intermedio,Caso breve,"Al trabajar con un proyecto IoT, ¿qué elegirías para bus de comunicación que usa líneas SDA y SCL?",Entrada analógica,UART,I2C,Microcontrolador,Actuador,C,I2C,I2C conecta múltiples dispositivos con pocas líneas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, I2C, I2C",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500068,Soluciones IoT,,Comunicación,Paralela,Básico,Identificación,¿Cuál alternativa identifica correctamente la función de paralela?,Raspberry Pi OS,Voltaje,Condicional,Broker MQTT,Comunicación paralela,E,Comunicación paralela,La comunicación paralela transmite varios bits simultáneamente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, Paralela, Comunicación paralela",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500067,Soluciones IoT,,Comunicación,Serial,Básico,Función o uso,¿Qué concepto se usa para transmisión de datos bit a bit por un canal?,Sistema embebido,Internet de las Cosas,UART,Sensor,Comunicación serial,E,Comunicación serial,La comunicación serial envía datos secuencialmente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, Serial, Comunicación serial",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500085,Soluciones IoT,,Comunicación,UART,Básico,Pregunta probable,"Dentro de Comunicación, ¿qué alternativa se relaciona con uART?",UART,Sistema embebido,Potenciómetro,Multímetro,Python,A,UART,UART permite comunicación serial entre dispositivos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Comunicación, UART, UART",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500053,Soluciones IoT,,Electrónica,Analógica,Básico,Identificación,"En un proyecto IoT, necesitas área que trabaja con señales continuas. ¿Qué opción corresponde?",loop(),analogRead(),Broker MQTT,Electrónica analógica,Comunicación paralela,D,Electrónica analógica,La electrónica analógica usa valores continuos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Electrónica, Analógica, Electrónica analógica",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500052,Soluciones IoT,,Electrónica,Digital,Básico,Función o uso,¿Qué opción usarías en un sistema embebido para área que trabaja con señales discretas como 0 y 1?,MQTT,Electrónica digital,Condicional,Sistema embebido,Sistema binario,B,Electrónica digital,La electrónica digital usa estados discretos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Electrónica, Digital, Electrónica digital",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500058,Soluciones IoT,,Electrónica,Ley,Básico,Identificación,"¿Qué opción cumple esta función: Relación entre voltaje, corriente y resistencia?",Comunicación serial,Node-RED,Ley de Ohm,Resistencia,Raspberry Pi OS,C,Ley de Ohm,La Ley de Ohm se expresa como V = I × R.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Electrónica, Ley, Ley de Ohm",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500077,Soluciones IoT,,Entradas,Analógica,Básico,Función o uso,"Para armar o controlar un circuito, ¿qué alternativa corresponde a analógica?",Entrada analógica,Función,Sistema embebido,Python,LCD 16x2,A,Entrada analógica,La entrada analógica mide rangos de valores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Entradas, Analógica, Entrada analógica",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500076,Soluciones IoT,,Entradas,Digital,Básico,Caso breve,"En IoT, ¿qué opción permite entrada que lee valores discretos como alto o bajo?",LoRaWAN,Entrada digital,Relé,loop(),Hardware libre,B,Entrada digital,La entrada digital reconoce estados 0/1.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Entradas, Digital, Entrada digital",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500054,Soluciones IoT,,Hardware,Control,Básico,Aplicación directa,¿Qué concepto se usa para circuito integrado programable que controla entradas y salidas?,setup(),Internet de las Cosas,Microcontrolador,Arduino,Electrónica analógica,C,Microcontrolador,Un microcontrolador ejecuta instrucciones para controlar hardware.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Hardware, Control, Microcontrolador",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500066,Soluciones IoT,,Hardware,Libre,Básico,Caso breve,"En un proyecto IoT, necesitas hardware cuyo diseño puede ser estudiado, modificado y compartido. ¿Qué opción corresponde?",OLED,Sensor,Hardware libre,MQTT,Ley de Ohm,C,Hardware libre,El hardware libre favorece aprendizaje y prototipado.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Hardware, Libre, Hardware libre",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500095,Soluciones IoT,,Herramientas,Flujos,Intermedio,Pregunta probable,"Para una tarea de Herramientas, ¿qué opción describe mejor herramienta visual para crear flujos IoT y automatizaciones?",MQTT,setup(),Potenciómetro,Node-RED,Electrónica digital,D,Node-RED,Node-RED facilita flujos de datos visuales.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Herramientas, Flujos, Node-RED",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500051,Soluciones IoT,,IoT,Definición,Básico,Caso breve,"Para armar o controlar un circuito, ¿qué alternativa corresponde a definición?",Internet de las Cosas,Comunicación paralela,Resistencia fija,Potenciómetro,digitalWrite(),A,Internet de las Cosas,IoT conecta dispositivos físicos a redes para intercambiar datos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Definición, Internet de las Cosas",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500091,Soluciones IoT,,IoT,Largo alcance,Intermedio,Caso breve,¿Qué opción usarías en un sistema embebido para tecnología de comunicación de largo alcance y bajo consumo?,Salida digital,LoRaWAN,Amperaje,WLAN,Resistencia fija,B,LoRaWAN,LoRaWAN sirve para redes IoT de amplio alcance.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Largo alcance, LoRaWAN",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500090,Soluciones IoT,,IoT,Ligero,Intermedio,Pregunta probable,"Para armar o controlar un circuito, ¿qué alternativa corresponde a ligero?",setup(),Actuador,MQTT,Simulador online,LED,C,MQTT,MQTT es eficiente para dispositivos con pocos recursos.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Ligero, MQTT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500099,Soluciones IoT,,IoT,Nube,Intermedio,Aplicación directa,"Al trabajar con un proyecto IoT, ¿qué elegirías para servicio remoto donde se almacenan o procesan datos de dispositivos?",Telemetría,IP,Raspberry Pi OS,Cloud IoT,loop(),D,Cloud IoT,La nube centraliza datos y servicios IoT.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, IoT, Nube, Cloud IoT",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500096,Soluciones IoT,,Lenguaje,Raspberry,Intermedio,Caso breve,"Si te piden reconocer raspberry dentro de Lenguaje, ¿cuál es la respuesta correcta?",Multímetro,Node-RED,HTTP,Python,Actuador,D,Python,Python es común en Raspberry Pi e IoT.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Lenguaje, Raspberry, Python",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500056,Soluciones IoT,,Magnitudes,Corriente,Básico,Caso breve,"Para una tarea de Magnitudes, ¿qué opción describe mejor flujo de carga eléctrica en un circuito?",analogRead(),LED,Python,digitalWrite(),Amperaje,E,Amperaje,El amperaje mide corriente eléctrica.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Magnitudes, Corriente, Amperaje",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500057,Soluciones IoT,,Magnitudes,Resistencia,Básico,Función o uso,"Si te piden reconocer resistencia dentro de Magnitudes, ¿cuál es la respuesta correcta?",Resistencia,Raspberry Pi,Potenciómetro,Sensor,Electrónica analógica,A,Resistencia,La resistencia limita el flujo de corriente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Magnitudes, Resistencia, Resistencia",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500055,Soluciones IoT,,Magnitudes,Voltaje,Básico,Pregunta probable,¿Cuál alternativa identifica correctamente la función de voltaje?,Cloud IoT,Actuador,Voltaje,Display de 7 segmentos,HTTP,C,Voltaje,El voltaje impulsa el movimiento de cargas eléctricas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Magnitudes, Voltaje, Voltaje",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500064,Soluciones IoT,,Medición,Instrumento,Básico,Aplicación directa,"Para armar o controlar un circuito, ¿qué alternativa corresponde a instrumento?",I2C,Condicional,setup(),Multímetro,Node-RED,D,Multímetro,El multímetro mide magnitudes eléctricas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Medición, Instrumento, Multímetro",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500083,Soluciones IoT,,Pantallas,LCD,Básico,Identificación,"Si te piden reconocer lCD dentro de Pantallas, ¿cuál es la respuesta correcta?",Comunicación paralela,LCD 16x2,Sistema embebido,Sensor,Voltaje,B,LCD 16x2,LCD 16x2 muestra texto en dos líneas.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Pantallas, LCD, LCD 16x2",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500084,Soluciones IoT,,Pantallas,OLED,Básico,Aplicación directa,¿Qué opción cumple esta función: Pantalla de bajo consumo con buena visibilidad?,I2C,Amperaje,Raspberry Pi,OLED,analogRead(),D,OLED,OLED muestra información con alto contraste.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Pantallas, OLED, OLED",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500069,Soluciones IoT,,Placas,Arduino,Básico,Aplicación directa,"Para una tarea de Placas, ¿qué opción describe mejor plataforma de microcontrolador usada para prototipos electrónicos?",Simulador online,Arduino,analogRead(),OLED,Raspberry Pi,B,Arduino,Arduino permite controlar sensores y actuadores.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Placas, Arduino, Arduino",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500071,Soluciones IoT,,Placas,Mini PC,Básico,Caso breve,¿Qué opción cumple esta función: Computadora pequeña capaz de ejecutar un sistema operativo?,Display de 7 segmentos,Node-RED,Cloud IoT,analogRead(),Raspberry Pi,E,Raspberry Pi,Raspberry Pi funciona como una mini computadora.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Placas, Mini PC, Raspberry Pi",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500070,Soluciones IoT,,Placas,WiFi,Básico,Pregunta probable,"Si te piden reconocer wiFi dentro de Placas, ¿cuál es la respuesta correcta?",Python,NodeMCU ESP8266,HTTP,Resistencia fija,Arduino,B,NodeMCU ESP8266,NodeMCU integra microcontrolador y WiFi.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Placas, WiFi, NodeMCU ESP8266",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500073,Soluciones IoT,,Programación,Condición,Básico,Identificación,"Al trabajar con un proyecto IoT, ¿qué elegirías para estructura que ejecuta código si se cumple una condición?",Condicional,Actuador,Multímetro,Node-RED,OLED,A,Condicional,Un condicional permite tomar decisiones.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Condición, Condicional",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500074,Soluciones IoT,,Programación,Repetición,Básico,Aplicación directa,¿Cuál es la opción más adecuada para el caso: Estructura que repite instrucciones?,OLED,WiFi,Arduino,Raspberry Pi OS,Bucle,E,Bucle,Un bucle ejecuta instrucciones varias veces.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Repetición, Bucle",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500075,Soluciones IoT,,Programación,Reuso,Básico,Pregunta probable,"En una evaluación sobre Programación, ¿qué respuesta corresponde a reuso?",Telemetría,Sistema binario,Node-RED,Función,NodeMCU ESP8266,D,Función,Una función organiza y reutiliza código.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Reuso, Función",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500072,Soluciones IoT,,Programación,Tipos,Básico,Función o uso,"Dentro de Programación, ¿qué alternativa se relaciona con tipos?",NodeMCU ESP8266,Sensor,Arduino,Multímetro,Tipos de datos,E,Tipos de datos,Los tipos definen qué valores maneja una variable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Programación, Tipos, Tipos de datos",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500063,Soluciones IoT,,Prototipado,Placa,Básico,Identificación,"En IoT, ¿qué opción permite placa usada para armar circuitos temporales sin soldar?",Protoboard,pinMode(),Condicional,Arduino,Entrada analógica,A,Protoboard,La protoboard permite probar circuitos rápidamente.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Prototipado, Placa, Protoboard",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500094,Soluciones IoT,,Raspberry,Sistema,Intermedio,Aplicación directa,¿Cuál alternativa identifica correctamente la función de sistema?,Sistema binario,WiFi,Voltaje,Raspberry Pi OS,Condicional,D,Raspberry Pi OS,Raspberry Pi OS permite operar la placa como computadora.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Raspberry, Sistema, Raspberry Pi OS",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500087,Soluciones IoT,,Redes,HTTP,Intermedio,Función o uso,¿Cuál es la opción más adecuada para el caso: Protocolo usado para comunicación web cliente-servidor?,LAN,digitalWrite(),loop(),HTTP,TCP,D,HTTP,HTTP permite intercambiar información en la web.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, HTTP, HTTP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500089,Soluciones IoT,,Redes,IP,Intermedio,Aplicación directa,"En IoT, ¿qué opción permite protocolo que identifica y enruta dispositivos en una red?",Comunicación paralela,Salida digital,IP,Relé,Electrónica digital,C,IP,IP permite direccionar equipos en redes.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, IP, IP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
500088,Soluciones IoT,,Redes,TCP,Intermedio,Identificación,"En una evaluación sobre Redes, ¿qué respuesta corresponde a tCP?",Función,NodeMCU ESP8266,TCP,LAN,loop(),C,TCP,TCP controla la transmisión confiable.,PIAD SENATI + temario validado,Alta,Alta,"Banco V2 con preguntas variadas, concisas y sin repeticiones fuertes","Soluciones IoT, Redes, TCP, TCP",SI,Mismo concepto validado; se varió la forma de preguntar para evitar patrón repetitivo.
